toi,tid,tfopwg_disp,ra,dec,pl_rade,pl_orbper,pl_trandurh,pl_trandep,pl_insol,pl_eqt,st_tmag,st_dist,st_teff,st_logg,st_rad,toi_created,rowupdate,in_habitable_zone,is_planet,planet_size_category_Earth-sized,planet_size_category_Jupiter-sized,planet_size_category_Neptune-sized,planet_size_category_Super-Earth,star_temp_category_G-dwarf,star_temp_category_Hot-star,star_temp_category_K-dwarf,star_temp_category_M-dwarf
772.02,286864983,PC,190.191401,-21.872782,5.3137751,744.2007603,4.3105796,4290.7780126,0.173404,164.5828313,10.8815,135.371,5184.0,4.57383,0.815374,2022-03-24 22:19:26,2024-02-19 12:02:55,0,1,False,False,True,False,False,False,True,False
772.03,286864983,PC,190.191401,-21.872782,2.584596,2.7912365,2.2947027,876.8413933,297.566297,1059.2919812,10.8815,135.371,5184.0,4.57383,0.815374,2024-11-14 21:29:06,2024-11-14 17:22:21,0,1,False,False,False,True,False,False,True,False
773.01,286865921,KP,190.151956,-19.284353,12.1956,4.971298,3.283,12130.0,238.875,1095.0,11.5037,271.103,5510.0,4.44137,1.09,2019-06-11 20:03:40,2023-01-25 10:10:01,0,1,False,True,False,False,True,False,False,False
774.01,294301883,KP,203.758195,-17.503496,14.6467763,4.4656343,3.512518,17333.7557231,471.601595,1188.5393528,11.3473,297.462,6070.0,4.4201,1.09036,2019-06-11 20:03:40,2022-03-30 16:02:02,0,1,False,True,False,False,True,False,False,False
775.01,304042899,FP,164.799978,-59.23397,21.0847933,12.4458741,11.5424587,7049.3777392,308.6584229,1069.0284982,9.5369,220.953,6746.0,4.41572,1.5288,2019-06-05 19:57:34,2021-10-29 12:59:15,0,0,False,True,False,False,False,True,False,False
776.01,306996324,CP,178.577997,-37.553357,2.0999942,15.6653322,2.9937799,1317.653048,5.0996209,383.2694675,9.73597,27.1701,3806.0,4.73575,0.533024,2019-06-11 20:03:40,2024-10-03 10:08:02,0,1,False,False,False,True,False,False,False,True
776.02,306996324,CP,178.577997,-37.553357,1.7687315,8.2466133,2.4120909,1071.2067848,11.9974754,474.6704725,9.73597,27.1701,3806.0,4.73575,0.533024,2019-06-11 20:03:40,2024-10-03 10:08:02,0,1,False,False,False,True,False,False,False,True
777.01,334305570,PC,183.118731,-49.00774,8.5512662,8.3008562,4.850157,2683.1006768,468.7713718,1186.7521299,9.3712,182.314,7199.0,4.3586,1.6028301,2019-06-11 20:03:40,2024-09-19 10:08:01,0,1,False,True,False,False,False,True,False,False
778.01,335630746,CP,199.33385,-15.273705,15.2453,4.6336155,3.557,7660.0,734.672,1450.0,8.69009,161.743,6780.0,4.08247,1.68,2019-06-11 20:03:40,2024-09-10 10:08:02,0,1,False,True,False,False,False,True,False,False
779.01,374095457,PC,159.933006,-48.996687,10.5468,0.7839149,1.6423921,918.1396434,3608.5342786,1976.7532357,8.2158,634.714,5780.0,4.438,1.23434,2019-06-05 19:57:35,2024-09-01 12:02:56,0,1,False,True,False,False,True,False,False,False
780.01,398943781,KP,190.618803,-30.639818,13.7594,3.0524018,2.483,22270.0,344.149,1199.0,10.7875,163.371,5545.0,4.52787,0.88,2019-06-11 20:03:40,2023-01-25 10:10:01,0,1,False,True,False,False,True,False,False,False
781.01,413376180,KP,176.738826,-22.56301,13.2236638,1.3541342,2.0812883,20039.5506701,950.0562665,1415.9798764,12.7492,341.925,5227.0,4.47443,0.931471,2019-06-11 20:03:40,2024-09-19 10:08:01,0,1,False,True,False,False,False,False,True,False
782.01,429358906,CP,183.920361,-18.910338,2.5926653,8.0239811,1.7082731,4010.0577601,5.3901675,388.6156751,12.2875,52.5122,3331.0,4.94964,0.406516,2019-06-11 20:03:40,2025-04-21 12:03:49,0,1,False,False,False,True,False,False,False,True
783.01,451645081,PC,172.155637,-54.784223,2.3812033,8.1125147,2.0330298,1224.9160656,32.9624198,611.1172195,9.9222,55.3043,4498.94,4.5,0.668361,2019-06-11 20:03:40,2022-03-21 16:02:02,0,1,False,False,False,True,False,False,True,False
784.01,460984940,CP,159.341221,-63.655692,1.84303,2.7970316,2.185,481.0,413.894,1256.0,8.7537,64.5997,5849.0,4.5297,0.9,2019-06-05 19:57:36,2023-06-29 12:02:52,0,1,False,False,False,True,True,False,False,False
785.01,374829238,PC,88.33729,-65.6335,1.6416264,18.6286102,30.0156194,570.252799,4.285092,366.9524462,11.5026,65.5548,3783.0,4.438,0.561301,2019-06-14 18:35:01,2025-07-09 16:00:02,0,1,False,False,False,True,False,False,False,True
786.01,375059587,PC,100.104215,-63.339108,2.30678,12.6693786,4.818,321.0,562.492,1356.0,9.8192,167.948,5853.8,4.22099,1.31,2019-06-14 18:35:01,2023-10-16 16:02:02,0,1,False,False,False,True,True,False,False,False
786.02,375059587,PC,100.104215,-63.339108,2.14038,38.5537648,6.071,329.0,20.9962,596.0,9.8192,167.948,5853.8,4.22099,1.31,2021-07-28 20:17:26,2023-10-16 16:02:02,0,1,False,False,False,True,True,False,False,False
787.01,350584963,PC,87.116029,-56.004119,1.7757918,2.1263165,2.6285127,137.5302097,2396.4201609,1784.4750934,9.4799,180.291,6623.0,4.38359,1.31556,2019-05-24 18:31:06,2025-07-09 16:00:02,0,1,False,False,False,True,False,True,False,False
788.01,349829627,PC,113.695288,-61.240068,3.2602447,6.4872362,2.5986372,112.7687265,284.7722987,1047.7174682,9.0255,184.204,4997.0,3.45154,2.56864,2019-06-14 18:35:01,2024-12-05 16:02:02,0,1,False,False,False,True,False,False,True,False
789.01,300710077,PC,115.270225,-71.303764,1.1245064,5.4470648,1.583301,862.2586997,9.5471336,448.3198817,11.9802,43.407,3471.0,4.87707,0.37114,2019-06-14 18:35:01,2024-12-05 16:02:02,0,1,True,False,False,False,False,False,False,True
789.02,300710077,PC,115.270225,-71.303764,1.3280332,12.9707041,2.2669808,1208.7896248,3.0024214,335.728076,11.9802,43.407,3471.0,4.87707,0.37114,2021-07-28 20:17:26,2024-12-05 16:02:02,1,1,True,False,False,False,False,False,False,True
789.03,300710077,PC,115.270225,-71.303764,1.2872781,8.0432343,2.0067185,878.9302211,5.6778261,393.6998701,11.9802,43.407,3471.0,4.87707,0.37114,2021-07-28 20:17:26,2024-12-05 16:02:02,0,1,True,False,False,False,False,False,False,True
790.01,308994098,PC,123.39778,-64.090901,6.9936043,199.5779073,11.8968751,1766.6170108,7.5757108,423.1317323,8.9914,167.218,6988.0,4.25649,1.4608001,2019-06-14 18:35:01,2024-10-04 10:08:02,0,1,False,False,True,False,False,True,False,False
790.02,308994098,PC,123.39778,-64.090901,2.4013155,41.0175174,8.2090013,229.2846536,62.4617543,717.0068321,8.9914,167.218,6988.0,4.25649,1.4608001,2022-03-24 22:19:26,2024-03-14 16:54:32,0,1,False,False,False,True,False,True,False,False
790.03,308994098,PC,123.39778,-64.090901,6.4367306,4.09008295,17.3550472,1628.2500301,6.7526693,411.1389473,8.9914,167.218,6988.0,4.25649,1.4608001,2024-03-14 22:42:27,2024-03-15 12:03:14,0,1,False,False,True,False,False,True,False,False
791.01,306472057,PC,118.434757,-69.701736,10.4668171,139.3048512,12.1948293,5057.6776282,10.6694651,460.9516893,10.7525,341.221,6572.0,4.35381,1.42962,2019-06-14 18:35:01,2024-03-11 10:08:02,0,1,False,True,False,False,False,True,False,False
791.02,306472057,PC,118.434757,-69.701736,12.0672714,928.0455814,11.576689,6356.9944677,3.6827047,353.3145101,10.7525,341.221,6572.0,4.35381,1.42962,2024-03-14 22:31:28,2024-03-15 12:03:14,0,1,False,True,False,False,False,True,False,False
792.01,294780517,FP,71.245764,-67.98105,3.2193276,15.6477055,1.336067,1515.1689468,30.6368863,600.0409721,11.7345,215.208,5107.98,4.5443,0.835807,2019-06-14 18:35:01,2023-04-04 16:02:02,0,0,False,False,False,True,False,False,True,False
793.01,300013921,FP,107.133952,-68.368778,4.04767,54.6616036,2.388,2020.0,1.20276,291.0,10.8578,144.067,5379.0,4.50461,0.8,2019-06-14 18:35:01,2023-04-04 16:02:02,1,0,False,False,True,False,False,False,True,False
794.01,299945285,PC,106.664922,-71.446827,3.3054594,52.4072665,8.7541225,372.4627072,40.8156414,644.6535906,10.0176,233.131,6270.01,4.07467,1.59084,2019-06-14 18:35:01,2024-09-17 10:08:02,0,1,False,False,False,True,True,False,False,False
795.01,278895705,PC,100.970374,-55.639,2.9253441,8.7609906,0.9094562,479.6082016,288.3684545,1051.00961,10.2477,216.257,6168.88,4.24191,1.3109699,2019-06-14 18:35:01,2024-02-23 10:08:02,0,1,False,False,False,True,True,False,False,False
796.01,277099925,FA,83.986551,-67.459594,3.0352964,0.8086308,3.0190282,889.7191222,3462.2277004,1956.4045142,10.721,9590.75,5780.0,4.438,1.0,2019-05-24 18:30:47,2021-10-29 12:59:15,0,0,False,False,False,True,True,False,False,False
797.01,271596225,PC,108.563086,-74.603095,1.1904014,1.8007935,1.1863073,622.5482076,66.876621,729.3539345,11.7144,56.1927,3704.0,4.77431,0.473702,2019-06-14 18:35:01,2024-02-23 10:08:02,0,1,True,False,False,False,False,False,False,True
797.02,271596225,PC,108.563086,-74.603095,1.3230408,4.1400062,1.0309175,740.3454035,22.0406756,552.6192071,11.7144,56.1927,3704.0,4.77431,0.473702,2019-06-14 18:35:01,2024-02-16 10:08:02,0,1,True,False,False,False,False,False,False,True
797.03,271596225,PC,108.563086,-74.603095,1.0182347,2.7309449,1.1118337,456.1893836,38.383299,634.8269047,11.7144,56.1927,3704.0,4.77431,0.473702,2021-07-08 23:15:53,2024-02-23 10:08:02,0,1,True,False,False,False,False,False,False,True
798.01,260640693,APC,97.820494,-58.320438,10.5468,95.2391755,1.5992619,5934.3582239,5.9970158,399.1200517,11.908,121.052,4270.0,4.57808,1.23434,2019-06-14 18:35:01,2024-09-17 10:08:02,0,0,False,True,False,False,False,False,True,False
799.01,255685030,PC,98.469125,-52.460296,1.9448048,5.5451661,2.2293365,439.0185686,199.6326492,958.6887743,10.5868,158.526,5643.0,4.48066,0.915519,2019-06-14 18:35:01,2024-02-16 10:08:02,0,1,False,False,False,True,True,False,False,False
800.01,179308757,APC,79.765915,-69.637926,3.2694344,0.9657303,3.4341219,997.3701416,2732.4246089,1843.9825061,12.3323,7596.91,5780.0,4.138,1.0,2019-06-14 18:35:01,2021-10-29 12:59:15,0,0,False,False,False,True,True,False,False,False
801.01,177258735,PC,102.221691,-73.299335,0.8620247,0.7757012,1.2815624,38.7087646,8186.2919627,2426.0042479,7.5412,71.3672,6283.39,4.438,1.3560899,2019-06-14 18:35:01,2023-11-15 16:02:02,0,1,True,False,False,False,True,False,False,False
802.01,167303382,PC,97.985715,-68.7118,0.6501353,3.693916,1.7264201,74.807186,186.8668956,942.9807829,7.5209,28.1042,5235.78,4.438,0.74982,2019-06-14 18:35:01,2024-04-25 10:08:01,0,1,True,False,False,False,False,False,True,False
803.01,143526444,FP,125.645029,-19.254613,10.4166,15.3050693,3.872,770.0,340.827,1197.0,9.3309,403.772,5370.0,3.32339,4.16,2019-06-14 18:35:01,2023-03-08 16:02:02,0,0,False,True,False,False,False,False,True,False
804.01,41227743,PC,91.519783,-69.420238,10.5468,1.4188153,4.5754288,136.3471608,1636.0185237,1622.0595854,10.714,285.647,5988.0,4.30679,1.23434,2019-06-14 18:35:01,2025-07-09 16:00:02,0,1,False,True,False,False,True,False,False,False
805.01,38460940,PC,61.135799,-62.989132,1.276147,4.1177649,1.212675,1948.1405783,8.9265383,440.8496683,13.1018,51.8767,3376.0,4.438,0.281129,2019-06-14 18:35:01,2024-02-18 12:02:46,0,1,True,False,False,False,False,False,False,True
806.01,33831980,PC,63.416059,-76.098013,2.2852898,21.9166429,3.3787978,1306.4224091,5.8871402,397.279215,11.9763,104.44,4130.0,4.438,0.631609,2019-06-14 18:35:01,2024-09-17 10:08:02,0,1,False,False,False,True,False,False,True,False
807.01,30853470,PC,75.915921,-66.654923,1.6776468,5.2702557,2.0186676,511.6141762,70.6617951,739.4620938,11.3042,106.984,4662.0,4.56787,0.693074,2019-06-14 18:35:01,2024-12-05 16:02:02,0,1,False,False,False,True,False,False,True,False
808.01,30122649,PC,133.74855,-44.28863,2.2696307,9.7394089,3.5625788,641.7240822,60.3880789,710.9802766,10.0659,98.1848,5216.0,4.52613,0.833198,2019-06-14 18:35:01,2021-10-29 12:59:15,0,1,False,False,False,True,False,False,True,False
809.01,149301575,APC,82.979518,-60.476724,3.379417,183.458919,10.764682,645.283132,7.0550173,415.665778,10.3046,195.029,5804.3,3.89,1.30725,2019-06-14 18:35:01,2021-10-29 12:59:15,0,0,False,False,False,True,True,False,False,False
810.01,388106759,PC,62.854009,-69.474879,2.7465985,28.3057042,4.8265036,357.0692138,55.5380247,696.2534449,10.5173,232.47,5704.59,4.09162,1.40065,2019-06-14 18:35:01,2024-09-17 10:08:02,0,1,False,False,False,True,True,False,False,False
810.02,388106759,PC,62.854009,-69.474879,2.6152426,90.8479191,11.1179142,314.2730564,11.7310189,472.0126996,10.5173,232.47,5704.59,4.09162,1.40065,2020-12-21 18:02:10,2024-09-17 10:08:02,0,1,False,False,False,True,True,False,False,False
811.01,100757807,PC,88.030314,-32.925074,14.2012,25.1760133,4.418,12570.0,24.1525,617.0,10.9339,284.002,6025.9,4.3,1.24,2019-06-21 19:00:01,2024-04-25 10:08:01,0,1,False,True,False,False,True,False,False,False
812.01,363914762,PC,89.235658,-49.006949,14.3875,13.8665912,6.491,7930.0,271.767,1131.0,10.9582,426.024,6707.0,4.2,1.57,2019-06-21 19:02:21,2024-09-07 10:08:02,0,1,False,True,False,False,False,True,False,False
813.01,55525572,CP,72.69401,-60.905461,7.2168832,83.8962434,13.0330846,1217.6723245,29.5832748,594.8141775,9.8467,263.145,5823.7,3.77,2.04354,2019-06-21 19:07:29,2023-12-05 10:08:02,0,1,False,False,True,False,True,False,False,False
814.01,255760319,FP,99.714619,-53.107598,3.7188,7.21048,2.671,250.094,124.246,930.0,8.9944,196.472,5920.4,3.91,2.14,2019-06-21 19:17:58,2021-12-07 16:02:02,0,0,False,False,False,True,True,False,False,False
815.01,102840239,CP,155.871938,-43.834925,2.62397,11.1972769,3.061,1301.0,33.9923,672.0,9.36,59.7117,4953.9,4.59,0.76,2019-06-21 19:21:00,2025-03-25 12:03:48,0,1,False,False,False,True,False,False,True,False
815.02,102840239,CP,155.871938,-43.834925,2.1838,734.4987702,2.529,1004.0,9.04438,483.0,9.36,59.7117,4953.9,4.59,0.76,2023-04-27 20:49:13,2025-03-25 12:03:48,0,1,False,False,False,True,False,False,True,False
816.01,175180796,FP,116.010481,-36.996503,3.80336,1.55747,2.714,3127.94,5034.13,2346.0,11.143,74.5217,4146.6,4.6,0.62,2019-06-21 19:23:11,2021-10-29 12:59:15,0,0,False,False,False,True,False,False,True,False
818.01,46096489,KP,214.683011,-20.275437,11.857124,3.118536,2.043274,12242.731322,481.9169727,1194.9859664,10.6481,194.134,5700.0,4.49158,0.95,2019-06-17 17:15:50,2024-09-09 10:08:01,0,1,False,True,False,False,True,False,False,False
819.01,73717937,KP,192.189568,-47.613679,9.68176,16.2546802,4.74,4950.0,63.815,787.0,11.7528,400.331,5846.0,4.41665,1.32,2019-06-17 17:15:50,2023-01-24 16:02:02,0,1,False,True,False,False,True,False,False,False
820.01,111991770,KP,208.928011,-32.159712,14.937131,3.752062,3.680056,9500.430305,1237.7366286,1512.7836094,10.4445,282.091,6300.0,4.16979,1.48,2019-06-17 17:15:51,2024-09-09 10:08:01,0,1,False,True,False,False,True,False,False,False
821.01,125405602,FA,209.615851,-23.277572,2.806009,13.823303,1.365217,2556.532346,4.5470053,372.4355382,11.1825,39.5907,3669.0,4.78896,0.477,2019-06-17 17:15:51,2021-10-29 12:59:15,0,0,False,False,False,True,False,False,False,True
822.01,127530399,KP,217.6092,-46.159516,10.478658,7.1335149,3.1376265,18037.5300175,64.4593609,722.6720336,11.1116,122.91,4775.0,4.60305,0.789877,2019-06-17 17:15:51,2024-09-09 10:08:01,0,1,False,True,False,False,False,False,True,False
822.02,127530399,CP,217.6092,-46.159516,2.3332033,1.0115336,1.6201453,640.6892788,871.7333843,1385.8482225,11.1116,122.91,4775.0,4.60305,0.789877,2021-10-28 01:48:14,2022-06-01 12:04:12,0,1,False,False,False,True,False,False,True,False
823.01,158978373,APC,218.658293,-40.739863,6.2692929,13.5337579,3.557125,2234.8547566,167.1947435,917.1183951,9.9623,201.873,6309.0,4.23525,1.30032,2019-06-17 17:15:51,2024-09-09 12:03:07,0,0,False,False,True,False,True,False,False,False
824.01,193641523,CP,222.16547,-57.588867,2.9539057,1.3929721,1.0799517,1576.0776119,411.5001611,1148.7148937,10.0732,63.9262,4452.0,4.49909,0.729635,2019-06-17 17:15:52,2024-02-15 10:08:02,0,1,False,False,False,True,False,False,True,False
825.01,220029715,KP,208.856746,-21.207859,5.422035,3.1853186,2.2396998,4917.3378908,211.6178316,972.7647273,12.4284,240.707,4944.0,4.50243,0.781959,2019-06-17 17:15:52,2024-03-14 16:54:32,0,1,False,False,True,False,False,False,True,False
826.01,243200602,KP,203.106019,-42.475273,11.0252,11.5509742,3.571,10842.0,56.355,763.0,10.491,172.256,5625.0,4.49092,1.06,2019-06-17 17:15:52,2023-06-28 10:10:02,0,1,False,True,False,False,True,False,False,False
827.01,270507305,APC,98.893269,-79.715754,14.6178728,1.2282706,2.0554176,7013.5398278,3428.5103713,1951.6238484,11.5746,336.988,5848.0,4.33233,1.2740999,2019-06-17 17:15:53,2024-09-09 10:08:01,0,0,False,True,False,False,True,False,False,False
828.01,271168962,KP,210.193571,-30.583608,17.1038087,5.3220505,3.8815964,6562.7794806,995.3724127,1432.5709808,9.47199,200.075,6030.0,4.09435,1.95757,2019-06-17 17:15:53,2023-06-15 16:02:02,0,1,False,True,False,False,True,False,False,False
829.01,276128561,PC,224.208391,-37.042983,4.2854014,3.2877916,2.3400995,1779.1851978,350.7238882,1103.7255252,10.5623,142.461,5636.0,4.3723,0.948885,2019-06-17 17:15:53,2024-09-09 10:08:01,0,1,False,False,True,False,True,False,False,False
830.01,281924357,PC,129.756861,-74.763114,23.0692974,15.0405221,2.2981691,17981.6903217,79.8057547,762.3041811,10.9303,222.995,5900.0,4.36304,1.0431,2019-06-17 17:15:53,2024-06-03 10:08:02,0,1,False,True,False,False,True,False,False,False
831.01,307610438,APC,229.033411,-38.87541,7.7731045,1.5617357,2.1307551,4445.0857356,1606.0377681,1614.5767268,8.8098,86.0601,5808.0,4.33972,1.14478,2019-06-17 17:15:53,2024-09-09 10:08:01,0,0,False,False,True,False,True,False,False,False
832.01,350332997,FP,84.081627,-54.191199,10.8261,1.9160221,1.405,2430.0,339.505,1195.0,11.7611,586.704,5623.0,4.37483,2.09,2019-06-17 17:15:54,2024-09-09 10:08:01,0,0,False,True,False,False,True,False,False,False
833.01,362249359,CP,145.645472,-62.475886,1.389031,1.041889,1.2737667,465.3854112,270.068174,1033.9227741,10.1461,41.7148,3965.0,4.68337,0.603336,2019-06-17 17:15:55,2024-02-15 10:08:02,0,1,True,False,False,False,False,False,False,True
834.01,404340025,KP,195.828164,-49.639773,16.3355194,2.6755521,3.2277336,14340.9908648,1360.1640729,1548.8792954,10.7036,258.777,6783.0,4.24271,1.3441499,2019-06-27 18:48:45,2024-09-09 10:08:01,0,1,False,True,False,False,False,True,False,False
835.01,405700729,PC,192.057325,-56.894318,4.7342032,4.7920153,1.4903703,2042.5421095,229.2252519,992.3968206,10.849,166.834,6012.0,4.76675,0.882828,2019-06-17 17:15:56,2025-04-30 12:03:16,0,1,False,False,True,False,True,False,False,False
836.01,440887364,CP,225.079883,-24.454202,2.64032,8.5954792,2.47,1140.0,40.8229,704.0,8.6486,27.5024,4476.0,4.58156,0.69,2019-06-17 17:15:56,2024-09-09 10:08:01,0,1,False,False,False,True,False,False,True,False
836.02,440887364,CP,225.079883,-24.454202,1.69257,3.8167262,1.602,580.0,40.9119,763.9863872,8.6486,27.5024,4476.0,4.58156,0.69,2019-06-17 17:15:56,2024-09-09 10:08:01,0,1,False,False,False,True,False,False,True,False
837.01,460205581,CP,157.037281,-64.505211,7.0011,8.3249172,1.406,4535.0,40.8042,704.0,9.9322,142.488,6513.0,4.53694,1.01,2019-06-17 17:15:57,2023-05-05 16:02:01,0,1,False,False,True,False,False,True,False,False
838.01,461271719,FP,203.166643,-38.845947,14.4951834,7.6246239,2.0328127,1256.0632059,2343.2709936,1774.4974464,8.7823,305.237,7313.0,4.14443,2.6298299,2019-06-27 18:48:45,2024-09-09 10:08:01,0,0,False,True,False,False,False,True,False,False
839.01,466840711,KP,166.979879,-61.14625,36.5091254,2.4855806,3.0016362,19630.5671979,4135.3642287,2045.2584294,14.1491,1627.63,6933.0,4.25089,1.59944,2019-06-17 17:15:57,2022-03-30 16:02:02,0,1,False,True,False,False,False,True,False,False
840.01,287563610,KP,198.132842,-45.590574,8.54839,3.7993182,2.302,7590.0,225.371,1079.0,13.0546,488.176,5318.0,4.43686,0.97,2019-06-17 17:15:53,2023-01-24 16:02:02,0,1,False,True,False,False,False,False,True,False
841.01,238932509,PC,94.942993,-53.226707,11.4663,3.4934316,1.453,14230.0,116.196,914.0,12.5528,306.068,5153.0,4.46892,0.9,2019-06-17 17:15:52,2022-03-22 10:10:02,0,1,False,True,False,False,False,False,True,False
842.01,141768070,PC,91.937566,-73.391862,12.0024836,2.7863813,1.8415464,11628.7594512,483.4407911,1195.9294829,12.6264,368.8,5376.0,4.42496,1.00073,2019-06-17 17:15:51,2024-02-29 10:08:02,0,1,False,True,False,False,False,False,True,False
843.01,437333618,KP,207.907675,-23.78124,14.2892609,4.2986466,3.1434483,15275.7584547,454.8720517,1177.8556322,12.472,471.158,5715.0,4.34342,1.11852,2019-06-17 17:15:56,2024-09-09 10:08:01,0,1,False,True,False,False,True,False,False,False
844.01,380886535,FP,19.461136,0.346971,7.1574108,8.9066251,1.9618338,2178.8336338,325.1651305,1083.0431039,11.7952,472.297,5829.6,4.1,1.51595,2019-07-10 19:36:45,2022-03-11 12:02:52,0,0,False,False,True,False,True,False,False,False
845.01,32283946,FP,24.172722,-31.670795,24.7848,7.06181,5.853,22745.5,721.751,1443.0,11.7582,475.359,5818.3,4.4,1.49,2019-07-10 19:36:45,2021-10-29 12:59:15,0,0,False,True,False,False,True,False,False,False
846.01,229141709,FP,26.376875,-51.296821,12.4595,14.20489,4.924,8761.57,386.596,1235.0,11.766,446.815,6316.3,4.3,1.21,2019-07-10 19:36:45,2021-10-29 12:59:15,0,0,False,True,False,False,True,False,False,False
847.01,231289421,PC,43.875521,-53.665545,20.2776,3.2063107,2.8362399,6909.9609504,2254.62,1919.0,12.0594,659.753,5286.9,4.33,2.29,2019-07-10 19:36:45,2024-09-09 10:08:01,0,1,False,True,False,False,False,False,True,False
848.01,42015200,FP,24.216097,-39.142583,35.6978,9.77742,6.713,6740.0,480.928,1304.0,11.6818,527.114,4513.0,4.33,2.87,2019-07-10 19:36:45,2022-07-28 10:10:02,0,0,False,True,False,False,False,False,True,False
849.01,33595516,CP,28.715796,-29.421709,3.54139,0.76566,1.452,1410.0,2314.06,1932.0,11.5485,225.734,5311.0,4.47,0.92,2019-07-10 19:36:45,2021-10-29 12:59:15,0,1,False,False,False,True,False,False,True,False
850.01,423670610,APC,9.765924,-17.221806,34.1767,10.32103,3.283,58957.4,218.123,1070.0,11.3488,342.206,5863.5,4.38,1.28,2019-07-10 19:36:45,2021-10-29 12:59:15,0,0,False,True,False,False,True,False,False,False
851.01,40083958,APC,7.387843,-10.468279,3.39154,0.6296,0.309,790.0,193.701,1039.0,10.9994,154.477,5485.0,4.64,0.77,2019-07-10 19:36:45,2024-09-09 12:03:07,0,0,False,False,False,True,False,False,True,False
852.01,29918916,PC,24.740265,-7.280979,6.40301,4.943336,3.147,2010.0,311.475,1170.0,10.9495,351.426,5574.0,3.95,1.73,2019-07-10 19:36:45,2024-09-09 10:08:01,0,1,False,False,True,False,True,False,False,False
853.01,138727432,PC,32.914289,-37.892988,17.29,6.8646554,4.725,5090.0,1640.28,1772.0,10.7598,287.558,5937.0,4.19,1.38,2019-07-10 19:36:45,2024-09-09 10:08:01,0,1,False,True,False,False,True,False,False,False
854.01,160222069,APC,28.078089,-43.047613,4.9253389,5.8508237,3.4458826,876.8239527,493.4057797,1202.0452252,10.717,279.96,5928.0,4.19,1.37754,2019-07-10 19:36:45,2025-06-04 16:00:01,0,0,False,False,True,False,True,False,False,False
855.01,269558487,PC,15.543042,-2.144574,4.46184,1.8301156,1.018,1110.0,515.147,1327.0,10.6541,294.418,6671.0,4.41,1.22,2019-07-10 19:36:45,2022-12-12 16:02:01,0,1,False,False,True,False,False,True,False,False
856.01,306338882,APC,14.094894,-14.788329,16.7216,5.4014,1.442,1225.99,41.9773,709.0,10.3244,574.712,5179.9,4.33,4.34,2019-07-10 19:36:45,2021-10-29 12:59:15,0,0,False,True,False,False,False,False,True,False
857.01,404467699,KP,25.871364,-14.149185,15.1385,3.9080236,3.292,8100.0,744.132,1455.0,10.2676,286.484,6143.0,4.08,1.63,2019-07-10 19:36:45,2025-08-29 16:00:02,0,1,False,True,False,False,True,False,False,False
858.01,198008005,CP,60.199826,-54.592918,14.0606451,3.2797206,3.5795839,11148.420202,913.7792532,1402.2649308,10.6444,250.489,5857.0,4.24,1.29747,2019-07-10 19:36:45,2025-06-04 10:08:01,0,1,False,True,False,False,True,False,False,False
859.01,150430484,PC,97.144014,-61.150325,4.6014268,5.1543265,1.063382,2522.1346873,104.6021101,815.6519164,11.9587,193.087,4971.0,4.59,0.756197,2019-07-10 19:36:45,2024-09-09 10:08:01,0,1,False,False,True,False,False,False,True,False
860.01,321011127,PC,43.546163,-41.514421,19.7517,6.4535152,2.202,11200.0,240.342,1096.0,11.6704,494.093,5906.0,4.07,1.58,2019-07-10 19:36:45,2024-09-09 10:08:01,0,1,False,True,False,False,True,False,False,False
861.01,372913430,FP,119.533518,-60.780499,30.8876,6.7391601,2.537,3040.0,5656.73,2416.0,8.3502,422.358,10341.0,3.8,3.39,2019-07-12 15:24:44,2021-10-29 12:59:15,0,0,False,True,False,False,False,True,False,False
862.01,309254930,PC,124.300024,-65.65708,10.5468,3.3102159,2.7252649,5092.4594143,528.7060422,1222.9911603,8.9904,365.00800000000004,5800.55,4.33,1.23434,2019-07-12 15:24:44,2025-06-03 16:00:01,0,1,False,True,False,False,True,False,False,False
863.01,238898571,PC,93.729429,-49.756087,1.4381391,0.5251251,1.0447398,277.1920779,4078.1238196,2038.1439377,9.954701,111.279,5867.0,4.5948,0.850302,2019-07-12 16:20:28,2024-12-05 16:02:02,0,1,True,False,False,False,True,False,False,False
864.01,231728511,PC,81.443395,-51.357031,1.0047438,0.520671,0.5708161,626.6355136,241.8916543,1005.8308938,11.4966,38.0915,3460.0,4.438,0.39861,2019-07-12 16:20:28,2024-12-05 16:02:02,0,1,True,False,False,False,False,False,False,True
865.01,44797824,APC,62.454351,-26.022091,3.402474,0.7455787,0.4901724,784.6891758,4518.5746486,2091.077432,9.7976,136.022,5181.0,4.14486,1.19844,2019-07-12 12:20:00,2024-09-09 10:08:01,0,0,False,False,False,True,False,False,True,False
866.01,381976956,FA,77.546589,-57.586679,18.449977,22.338916,3.4122327,605.5453887,1556.9001967,1602.082745,9.0099,455.064,4866.0,2.50648,7.56825,2019-07-12 16:20:28,2024-09-09 10:08:01,0,0,False,True,False,False,False,False,True,False
867.01,358460246,PC,119.014208,-64.941154,2.2872195,15.4043768,4.7120319,281.5569106,100.9158218,808.3688406,10.4283,200.12,5777.36,4.30388,1.23499,2019-07-12 16:20:28,2024-09-09 10:08:01,0,1,False,False,False,True,True,False,False,False
